increment_id,user_id,start_datetime,end_datetime,"Driver first name","Driver last name","Payment Type",amount,transaction_id,payer_id,txn_type,source,description,currency,charged_at,created,"Transferred Amount","Pulled Amount","Transferred Source transaction_id",Transfer_id,"Transfer created At"
1000769-66,1,"2023-02-22 15:40:00","2023-03-01 15:40:00",Adam,Test1117,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MeNEWFbDFTkDvDo1ndLu8OM,804,Charge,stripe,,USD,"2023-02-22 18:40:06","2023-02-22 18:40:06",,,,,
,,,,,,2,271.51,ch_3MeNEVFbDFTkDvDo08jLk1GT,,Charge,stripe,,USD,"2023-02-22 18:40:06","2023-02-22 18:40:06",,,,,
,,,,,,,,,,,,,,,,233.45,0.00,ch_3MeNEVFbDFTkDvDo08jLk1GT,tr_3MeNEVFbDFTkDvDo0ab2dcHd,"2023-03-01 19:00:06"
1000681-33,1,"2023-02-22 16:00:00","2023-03-15 16:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,561.53,ch_3MeNXtFbDFTkDvDo00qCAS4J,,Charge,stripe,,USD,"2023-02-22 19:00:07","2023-02-22 19:00:07",,,,,
,,,,,,,,,,,,,,,,482.81,0.00,ch_3MeNXtFbDFTkDvDo00qCAS4J,tr_3MeNXtFbDFTkDvDo0dBie9Gv,"2023-03-15 20:00:05"
1000682-33,1,"2023-02-22 16:00:00","2023-03-15 16:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,2,464.68,ch_3MeNXyFbDFTkDvDo0fA53Cig,,Charge,stripe,,USD,"2023-02-22 19:00:11","2023-02-22 19:00:11",,,,,
,,,,,,,,,,,,,,,,399.54,0.00,ch_3MeNXyFbDFTkDvDo0fA53Cig,tr_3MeNXyFbDFTkDvDo0ghuOGmX,"2023-03-15 20:00:06"
1000732-90,1,"2023-02-22 17:00:00","2023-03-01 17:00:00",Adam,Test053121,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3MeOTzFbDFTkDvDo1e91HM5M,727,Charge,stripe,,USD,"2023-02-22 20:00:09","2023-02-22 20:00:09",,,,,
,,,,,,2,146.95,ch_3MeOTyFbDFTkDvDo0Vxlpk8K,,Charge,stripe,,USD,"2023-02-22 20:00:09","2023-02-22 20:00:09",,,,,
,,,,,,,,,,,,,,,,126.35,0.00,ch_3MeOTyFbDFTkDvDo0Vxlpk8K,tr_3MeOTyFbDFTkDvDo0AWxIh8I,"2023-03-01 21:00:06"
1000809-59,1,"2023-02-22 17:33:00","2023-03-01 17:33:00",Adam,Test010522,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MeP6eFbDFTkDvDo1dCdgYOm,837,Charge,stripe,,USD,"2023-02-22 20:40:06","2023-02-22 20:40:06",,,,,
,,,,,,2,261.78,ch_3MeP6dFbDFTkDvDo0GsNtihF,,Charge,stripe,,USD,"2023-02-22 20:40:06","2023-02-22 20:40:06",,,,,
,,,,,,,,,,,,,,,,225.08,0.00,ch_3MeP6dFbDFTkDvDo0GsNtihF,tr_3MeP6dFbDFTkDvDo0b5uGeN4,"2023-03-01 21:00:07"
1000677-58,1,"2023-02-22 17:57:00","2023-03-09 17:57:00",Adam,Test0327,,,,,,,,,,,,,,,
,,,,,,2,384.42,ch_3MePQ2FbDFTkDvDo0s3i7ysb,,Charge,stripe,,USD,"2023-02-22 21:00:07","2023-02-22 21:00:07",,,,,
,,,,,,,,,,,,,,,,332.60,0.00,ch_3MePQ2FbDFTkDvDo0s3i7ysb,tr_3MePQ2FbDFTkDvDo0qkR7m0o,"2023-03-09 22:00:05"
1000744-88,1,"2023-02-22 18:00:00","2023-03-01 18:00:00",Adam,Test061621,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3MePQ7FbDFTkDvDo0y0enHVH,733,Charge,stripe,,USD,"2023-02-22 21:00:13","2023-02-22 21:00:13",,,,,
,,,,,,2,1.73,ch_3LSofpFbDFTkDvDo0v6kU82E,,Charge,wallet,,USD,"2022-08-03 21:00:03","2023-02-22 21:00:13",,,,,
,,,,,,2,3.85,ch_3LXtLMFbDFTkDvDo1Ibg8r5Y,,Charge,wallet,,USD,"2022-08-17 21:00:17","2023-02-22 21:00:13",,,,,
,,,,,,2,106.10,ch_3MePQ5FbDFTkDvDo1EDgwwa5,,Charge,stripe,,USD,"2023-02-22 21:00:13","2023-02-22 21:00:13",,,,,
,,,,,,2,-1.73,ch_3LSofpFbDFTkDvDo0v6kU82E,,Refund,wallet,,USD,"2022-08-03 21:00:03","2023-03-01 21:00:04",,,,,
,,,,,,2,-3.85,ch_3LXtLMFbDFTkDvDo1Ibg8r5Y,,Refund,wallet,,USD,"2022-08-17 21:00:17","2023-03-01 21:00:04",,,,,
,,,,,,,,,,,,,,,,90.19,0.00,ch_3MePQ5FbDFTkDvDo1EDgwwa5,tr_3MePQ5FbDFTkDvDo1FzsXPrv,"2023-03-01 22:00:05"
1000683-33,1,"2023-02-22 22:00:00","2023-03-15 22:00:00",Adam,Test0331,,,,,,,,,,,,,,,
,,,,,,2,491.19,ch_3MeTAIFbDFTkDvDo1pOvhhDi,,Charge,stripe,,USD,"2023-02-23 01:00:08","2023-02-23 01:00:08",,,,,
,,,,,,,,,,,,,,,,422.33,0.00,ch_3MeTAIFbDFTkDvDo1pOvhhDi,tr_3MeTAIFbDFTkDvDo1wSxmTp6,"2023-03-16 02:00:04"
1000734-90,1,"2023-02-22 22:00:00","2023-03-01 22:00:00",Adam,Test060221,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3MeTANFbDFTkDvDo1D18ilIq,728,Charge,stripe,,USD,"2023-02-23 01:00:13","2023-02-23 01:00:13",,,,,
,,,,,,2,204.10,ch_3MeTAMFbDFTkDvDo0OFzUoMr,,Charge,stripe,,USD,"2023-02-23 01:00:13","2023-02-23 01:00:13",,,,,
,,,,,,,,,,,,,,,,175.49,0.00,ch_3MeTAMFbDFTkDvDo0OFzUoMr,tr_3MeTAMFbDFTkDvDo0iq9l2fx,"2023-03-02 02:00:05"
1000797-61,1,"2023-02-23 13:00:00","2023-03-02 13:00:00",ADAM,POTASH,,,,,,,,,,,,,,,
,,,,,,4,33.25,ch_3MehDHFbDFTkDvDo0495Pewa,457,Charge,stripe,,USD,"2023-02-23 16:00:09","2023-02-23 16:00:09",,,,,
,,,,,,2,200.88,ch_3MehDFFbDFTkDvDo1DE8jqRE,,Charge,stripe,,USD,"2023-02-23 16:00:09","2023-02-23 16:00:09",,,,,
,,,,,,,,,,,,,,,,172.72,0.00,ch_3MehDFFbDFTkDvDo1DE8jqRE,tr_3MehDFFbDFTkDvDo1NBpj38p,"2023-03-02 17:00:05"
1000684-33,1,"2023-02-23 17:00:00","2023-03-16 17:00:00",Adam,Test040121,,,,,,,,,,,,,,,
,,,,,,2,654.78,ch_3MekxVFbDFTkDvDo0B0ZGWcJ,,Charge,stripe,,USD,"2023-02-23 20:00:06","2023-02-23 20:00:06",,,,,
,,,,,,,,,,,,,,,,562.99,0.00,ch_3MekxVFbDFTkDvDo0B0ZGWcJ,tr_3MekxVFbDFTkDvDo0fjC0ddV,"2023-03-16 21:00:04"
1000798-61,1,"2023-02-23 19:05:00","2023-03-02 19:05:00",Adam,Test122021,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MemxLFbDFTkDvDo0rVsd8b5,827,Charge,stripe,,USD,"2023-02-23 22:08:05","2023-02-23 22:08:05",,,,,
,,,,,,2,307.09,ch_3MemxKFbDFTkDvDo1bhL02rk,,Charge,stripe,,USD,"2023-02-23 22:08:05","2023-02-23 22:08:05",,,,,
,,,,,,,,,,,,,,,,264.04,0.00,ch_3MemxKFbDFTkDvDo1bhL02rk,tr_3MemxKFbDFTkDvDo1V6nCDsf,"2023-03-02 23:00:05"
1000851-27,1,"2023-02-23 20:43:00","2023-03-02 20:43:00",Adam,Test081822,,,,,,,,,,,,,,,
,,,,,,4,48.93,ch_3MeoW9FbDFTkDvDo04LdyWTb,883,Charge,stripe,,USD,"2023-02-23 23:48:06","2023-02-23 23:48:06",,,,,
,,,,,,2,268.62,ch_3MeoW7FbDFTkDvDo1Bw5IHyB,,Charge,stripe,,USD,"2023-02-23 23:48:07","2023-02-23 23:48:07",,,,,
,,,,,,,,,,,,,,,,233.94,0.00,ch_3MeoW7FbDFTkDvDo1Bw5IHyB,tr_3MeoW7FbDFTkDvDo1803Lmoq,"2023-03-03 00:00:06"
1000728-91,1,"2023-02-23 21:00:00","2023-03-02 21:00:00",Adam,Test052621,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3MeohoFbDFTkDvDo1skxfHX3,724,Charge,stripe,,USD,"2023-02-24 00:00:10","2023-02-24 00:00:10",,,,,
,,,,,,2,87.78,ch_3MeohnFbDFTkDvDo0XDP73pD,,Charge,stripe,,USD,"2023-02-24 00:00:10","2023-02-24 00:00:10",,,,,
,,,,,,,,,,,,,,,,75.47,0.00,ch_3MeohnFbDFTkDvDo0XDP73pD,tr_3MeohnFbDFTkDvDo0z83RNFv,"2023-03-03 01:00:06"
1000768-67,1,"2023-02-24 13:20:00","2023-03-03 13:20:00",Adam,Test111021v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3Mf440FbDFTkDvDo1EwUw7q9,800,Charge,stripe,,USD,"2023-02-24 16:24:05","2023-02-24 16:24:05",,,,,
,,,,,,2,268.67,ch_3Mf43zFbDFTkDvDo0Mknq73n,,Charge,stripe,,USD,"2023-02-24 16:24:06","2023-02-24 16:24:06",,,,,
,,,,,,,,,,,,,,,,231.01,0.00,ch_3Mf43zFbDFTkDvDo0Mknq73n,tr_3Mf43zFbDFTkDvDo0P3N12Zh,"2023-03-03 17:00:07"
1000685-33,1,"2023-02-24 17:00:00","2023-03-17 17:00:00",Adam,Test0402,,,,,,,,,,,,,,,
,,,,,,2,495.91,ch_3Mf7R3FbDFTkDvDo1TabR03v,,Charge,stripe,,USD,"2023-02-24 20:00:07","2023-02-24 20:00:07",,,,,
,,,,,,,,,,,,,,,,426.39,0.00,ch_3Mf7R3FbDFTkDvDo1TabR03v,tr_3Mf7R3FbDFTkDvDo1oGCZGkG,"2023-03-17 21:00:05"
1000762-35,1,"2023-02-24 21:43:00","2023-03-10 21:43:00",Adam,Test111021v3,,,,,,,,,,,,,,,
,,,,,,4,133.28,ch_3MfBvkFbDFTkDvDo1fLAz5f6,798,Charge,stripe,,USD,"2023-02-25 00:48:05","2023-02-25 00:48:05",,,,,
,,,,,,2,386.48,ch_3MfBvjFbDFTkDvDo0kBMBiD8,,Charge,stripe,,USD,"2023-02-25 00:48:06","2023-02-25 00:48:06",,,,,
,,,,,,,,,,,,,,,,332.30,0.00,ch_3MfBvjFbDFTkDvDo0kBMBiD8,tr_3MfBvjFbDFTkDvDo0oUxAob2,"2023-03-11 01:00:06"
1000746-88,1,"2023-02-24 22:00:00","2023-03-03 22:00:00",Adam,Test061821,,,,,,,,,,,,,,,
,,,,,,4,68.60,ch_3MfC7PFbDFTkDvDo1SFIVduZ,737,Charge,stripe,,USD,"2023-02-25 01:00:08","2023-02-25 01:00:08",,,,,
,,,,,,2,116.54,ch_3MfC7OFbDFTkDvDo1ZrQVrmj,,Charge,stripe,,USD,"2023-02-25 01:00:09","2023-02-25 01:00:09",,,,,
,,,,,,,,,,,,,,,,100.20,0.00,ch_3MfC7OFbDFTkDvDo1ZrQVrmj,tr_3MfC7OFbDFTkDvDo1qnRMnPp,"2023-03-04 02:00:04"
1000862-14,1,"2023-02-25 09:00:00","2023-03-04 09:00:00",Adam,Test111722,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MfMQ7FbDFTkDvDo0PYg5tAg,911,Charge,stripe,,USD,"2023-02-25 12:00:09","2023-02-25 12:00:09",,,,,
,,,,,,2,113.10,ch_3MfMQ6FbDFTkDvDo13WrQw3o,,Charge,stripe,,USD,"2023-02-25 12:00:09","2023-02-25 12:00:09",,,,,
1000860-16,1,"2023-02-25 09:00:00","2023-03-04 09:00:00",Adam,Test110322,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MfMQDFbDFTkDvDo1pPVcwFq,908,Charge,stripe,,USD,"2023-02-25 12:00:14","2023-02-25 12:00:14",,,,,
,,,,,,2,162.16,ch_3MfMQBFbDFTkDvDo0NKWBwbE,,Charge,stripe,,USD,"2023-02-25 12:00:15","2023-02-25 12:00:15",,,,,
1000844-28,1,"2023-02-25 12:00:00","2023-03-04 12:00:00",Adam,Test080922,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MfPEIFbDFTkDvDo0G12ugYE,870,Charge,stripe,,USD,"2023-02-25 15:00:08","2023-02-25 15:00:08",,,,,
,,,,,,2,142.53,ch_3MfPEHFbDFTkDvDo0Bb7D14C,,Charge,stripe,,USD,"2023-02-25 15:00:08","2023-02-25 15:00:08",,,,,
1000821-57,1,"2023-02-25 13:00:00","2023-03-04 13:00:00",Adam,Test011822,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfQAOFbDFTkDvDo1DpIdjyK,843,Charge,stripe,,USD,"2023-02-25 16:00:10","2023-02-25 16:00:10",,,,,
,,,,,,2,4.96,ch_3LTpQ4FbDFTkDvDo0CiaRUTa,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-02-25 16:00:10",,,,,
,,,,,,2,11.10,ch_3LmcahFbDFTkDvDo0BTrctPc,,Charge,wallet,,USD,"2022-09-27 12:08:27","2023-02-25 16:00:10",,,,,
,,,,,,2,305.19,ch_3MfQANFbDFTkDvDo1xEYvIgG,,Charge,stripe,,USD,"2023-02-25 16:00:10","2023-02-25 16:00:10",,,,,
,,,,,,2,-4.96,ch_3LTpQ4FbDFTkDvDo0CiaRUTa,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-03-04 16:00:03",,,,,
,,,,,,2,-11.10,ch_3LmcahFbDFTkDvDo0BTrctPc,,Refund,wallet,,USD,"2022-09-27 12:08:27","2023-03-04 16:00:04",,,,,
1000823-56,1,"2023-02-25 13:00:00","2023-03-04 13:00:00",Adam,Test012522,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfQATFbDFTkDvDo1qHGLrbh,846,Charge,stripe,,USD,"2023-02-25 16:00:14","2023-02-25 16:00:14",,,,,
,,,,,,2,4.10,ch_3LTpQDFbDFTkDvDo1qEMgJ7D,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-02-25 16:00:14",,,,,
,,,,,,2,9.23,ch_3LmcamFbDFTkDvDo0XO4T9BC,,Charge,wallet,,USD,"2022-09-27 12:08:27","2023-02-25 16:00:14",,,,,
,,,,,,2,253.16,ch_3MfQARFbDFTkDvDo0Wiz7fV8,,Charge,stripe,,USD,"2023-02-25 16:00:14","2023-02-25 16:00:14",,,,,
,,,,,,2,-4.10,ch_3LTpQDFbDFTkDvDo1qEMgJ7D,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-03-04 16:00:09",,,,,
,,,,,,2,-9.23,ch_3LmcamFbDFTkDvDo0XO4T9BC,,Refund,wallet,,USD,"2022-09-27 12:08:27","2023-03-04 16:00:09",,,,,
,,,,,,,,,,,,,,,,215.19,0.00,ch_3MfQARFbDFTkDvDo0Wiz7fV8,tr_3MfQARFbDFTkDvDo01ieXnFe,"2023-03-04 17:00:06"
1000807-59,1,"2023-02-25 13:00:00","2023-03-04 13:00:00",Adam,Test010422,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfQAXFbDFTkDvDo0dZ8K6Jt,836,Charge,stripe,,USD,"2023-02-25 16:00:18","2023-02-25 16:00:18",,,,,
,,,,,,2,4.07,ch_3LTpQKFbDFTkDvDo0RlcAXuj,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-02-25 16:00:19",,,,,
,,,,,,2,9.10,ch_3LmcaqFbDFTkDvDo1V0gTgLR,,Charge,wallet,,USD,"2022-09-27 12:08:27","2023-02-25 16:00:19",,,,,
,,,,,,2,250.33,ch_3MfQAWFbDFTkDvDo1dElO2fQ,,Charge,stripe,,USD,"2023-02-25 16:00:19","2023-02-25 16:00:19",,,,,
,,,,,,2,-4.07,ch_3LTpQKFbDFTkDvDo0RlcAXuj,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-03-04 16:00:13",,,,,
,,,,,,2,-9.10,ch_3LmcaqFbDFTkDvDo1V0gTgLR,,Refund,wallet,,USD,"2022-09-27 12:08:27","2023-03-04 16:00:13",,,,,
,,,,,,,,,,,,,,,,212.78,0.00,ch_3MfQAWFbDFTkDvDo1dElO2fQ,tr_3MfQAWFbDFTkDvDo1dxIIlxl,"2023-03-04 17:00:07"
1000791-62,1,"2023-02-25 13:00:00","2023-03-04 13:00:00",Adam,Test121421v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfQAcFbDFTkDvDo1dLs4eO9,824,Charge,stripe,,USD,"2023-02-25 16:00:23","2023-02-25 16:00:23",,,,,
,,,,,,2,5.69,ch_3LTpQSFbDFTkDvDo08nIYgkB,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-02-25 16:00:23",,,,,
,,,,,,2,12.73,ch_3LmcavFbDFTkDvDo1GCAPmqE,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-02-25 16:00:23",,,,,
,,,,,,2,350.09,ch_3MfQAaFbDFTkDvDo1rcHO6uX,,Charge,stripe,,USD,"2023-02-25 16:00:23","2023-02-25 16:00:23",,,,,
,,,,,,2,-5.69,ch_3LTpQSFbDFTkDvDo08nIYgkB,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-03-04 16:00:18",,,,,
,,,,,,2,-12.73,ch_3LmcavFbDFTkDvDo1GCAPmqE,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-03-04 16:00:18",,,,,
,,,,,,,,,,,,,,,,297.58,0.00,ch_3MfQAaFbDFTkDvDo1rcHO6uX,tr_3MfQAaFbDFTkDvDo1YqcgWJX,"2023-03-04 17:00:08"
1000799-61,1,"2023-02-25 13:00:00","2023-03-04 13:00:00",Adam,Test122121,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfQAgFbDFTkDvDo1q8PFFJR,828,Charge,stripe,,USD,"2023-02-25 16:00:27","2023-02-25 16:00:27",,,,,
,,,,,,2,3.98,ch_3LTpQZFbDFTkDvDo1fAqqgFr,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-02-25 16:00:27",,,,,
,,,,,,2,8.97,ch_3LmcazFbDFTkDvDo15QGMgdF,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-02-25 16:00:27",,,,,
,,,,,,2,245.90,ch_3MfQAfFbDFTkDvDo0bWXeIJy,,Charge,stripe,,USD,"2023-02-25 16:00:28","2023-02-25 16:00:28",,,,,
,,,,,,2,-3.98,ch_3LTpQZFbDFTkDvDo1fAqqgFr,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-03-04 16:00:22",,,,,
,,,,,,2,-8.97,ch_3LmcazFbDFTkDvDo15QGMgdF,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-03-04 16:00:22",,,,,
,,,,,,,,,,,,,,,,209.01,0.00,ch_3MfQAfFbDFTkDvDo0bWXeIJy,tr_3MfQAfFbDFTkDvDo0SI3XgRq,"2023-03-04 17:00:10"
1000790-62,1,"2023-02-25 13:00:00","2023-03-04 13:00:00",Adam,Test121421,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfQAlFbDFTkDvDo1twMdEvO,823,Charge,stripe,,USD,"2023-02-25 16:00:32","2023-02-25 16:00:32",,,,,
,,,,,,2,5.65,ch_3LTpQhFbDFTkDvDo0youJWIZ,,Charge,wallet,,USD,"2022-08-06 16:00:06","2023-02-25 16:00:32",,,,,
,,,,,,2,12.71,ch_3Lmcb4FbDFTkDvDo0Gk0bFbe,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-02-25 16:00:32",,,,,
,,,,,,2,348.72,ch_3MfQAjFbDFTkDvDo1ENYpSq9,,Charge,stripe,,USD,"2023-02-25 16:00:32","2023-02-25 16:00:32",,,,,
,,,,,,2,-5.65,ch_3LTpQhFbDFTkDvDo0youJWIZ,,Refund,wallet,,USD,"2022-08-06 16:00:06","2023-03-04 16:00:27",,,,,
,,,,,,2,-12.71,ch_3Lmcb4FbDFTkDvDo0Gk0bFbe,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-03-04 16:00:27",,,,,
,,,,,,,,,,,,,,,,296.41,0.00,ch_3MfQAjFbDFTkDvDo1ENYpSq9,tr_3MfQAjFbDFTkDvDo1Ve7U1Ae,"2023-03-04 17:00:12"
1000784-63,1,"2023-02-25 13:00:00","2023-03-04 13:00:00",Adam,Test120721,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfQI4FbDFTkDvDo1IRuGzf8,818,Charge,stripe,,USD,"2023-02-25 16:08:06","2023-02-25 16:08:06",,,,,
,,,,,,2,323.94,ch_3MfQI3FbDFTkDvDo18vTJk2k,,Charge,stripe,,USD,"2023-02-25 16:08:06","2023-02-25 16:08:06",,,,,
,,,,,,,,,,,,,,,,278.53,0.00,ch_3MfQI3FbDFTkDvDo18vTJk2k,tr_3MfQI3FbDFTkDvDo1uj4KLWp,"2023-03-04 17:00:13"
1000820-57,1,"2023-02-25 13:00:00","2023-03-04 13:00:00",Adam,Test011822v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfQI9FbDFTkDvDo1CkZqTOG,844,Charge,stripe,,USD,"2023-02-25 16:08:11","2023-02-25 16:08:11",,,,,
,,,,,,2,4.16,ch_3LTpQwFbDFTkDvDo16nIrIC2,,Charge,wallet,,USD,"2022-08-06 16:01:06","2023-02-25 16:08:11",,,,,
,,,,,,2,9.26,ch_3LmcbDFbDFTkDvDo0kYhlLxH,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-02-25 16:08:11",,,,,
,,,,,,2,255.25,ch_3MfQI8FbDFTkDvDo19NyQrVf,,Charge,stripe,,USD,"2023-02-25 16:08:11","2023-02-25 16:08:11",,,,,
,,,,,,2,-4.16,ch_3LTpQwFbDFTkDvDo16nIrIC2,,Refund,wallet,,USD,"2022-08-06 16:01:06","2023-03-04 16:00:35",,,,,
,,,,,,2,-9.26,ch_3LmcbDFbDFTkDvDo0kYhlLxH,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-03-04 16:00:35",,,,,
,,,,,,,,,,,,,,,,216.96,0.00,ch_3MfQI8FbDFTkDvDo19NyQrVf,tr_3MfQI8FbDFTkDvDo1JFMsQ1c,"2023-03-04 17:00:14"
1000845-28,1,"2023-02-25 15:08:00","2023-03-04 15:08:00",Adam,Test081022,,,,,,,,,,,,,,,
,,,,,,4,32.62,ch_3MfSACFbDFTkDvDo1QNptLX1,871,Charge,stripe,,USD,"2023-02-25 18:08:05","2023-02-25 18:08:05",,,,,
,,,,,,2,116.02,ch_3MfSAAFbDFTkDvDo0ACQogQC,,Charge,stripe,,USD,"2023-02-25 18:08:06","2023-02-25 18:08:06",,,,,
1000846-28,1,"2023-02-25 16:28:00","2023-03-04 16:28:00",Adam,Test081022v3,,,,,,,,,,,,,,,
,,,,,,4,97.93,ch_3MfTTUFbDFTkDvDo0J2S967Z,872,Charge,stripe,,USD,"2023-02-25 19:32:06","2023-02-25 19:32:06",,,,,
,,,,,,2,174.44,ch_3MfTTTFbDFTkDvDo1kR3TkoH,,Charge,stripe,,USD,"2023-02-25 19:32:06","2023-02-25 19:32:06",,,,,
,,,,,,,,,,,,,,,,149.99,0.00,ch_3MfTTTFbDFTkDvDo1kR3TkoH,tr_3MfTTTFbDFTkDvDo1Do5tSsn,"2023-03-04 20:00:05"
1000801-61,1,"2023-02-25 16:52:00","2023-03-04 16:52:00",Adam,Test122221v2,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfTqiFbDFTkDvDo1gif3ydo,830,Charge,stripe,,USD,"2023-02-25 19:56:05","2023-02-25 19:56:05",,,,,
,,,,,,2,4.80,ch_3LTt6QFbDFTkDvDo0pu1N1TK,,Charge,wallet,,USD,"2022-08-06 19:56:06","2023-02-25 19:56:05",,,,,
,,,,,,2,10.73,ch_3LmcbHFbDFTkDvDo1HLs4YwV,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-02-25 19:56:05",,,,,
,,,,,,2,295.16,ch_3MfTqgFbDFTkDvDo1g3SiHqG,,Charge,stripe,,USD,"2023-02-25 19:56:05","2023-02-25 19:56:05",,,,,
,,,,,,2,-4.80,ch_3LTt6QFbDFTkDvDo0pu1N1TK,,Refund,wallet,,USD,"2022-08-06 19:56:06","2023-03-04 19:56:01",,,,,
,,,,,,2,-10.73,ch_3LmcbHFbDFTkDvDo1HLs4YwV,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-03-04 19:56:02",,,,,
,,,,,,,,,,,,,,,,250.89,0.00,ch_3MfTqgFbDFTkDvDo1g3SiHqG,tr_3MfTqgFbDFTkDvDo1jhnK3YN,"2023-03-04 20:00:06"
1000838-34,1,"2023-02-25 17:31:00","2023-03-04 17:31:00",Adam,Test062922,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfUPZFbDFTkDvDo1IZAuPZF,852,Charge,stripe,,USD,"2023-02-25 20:32:07","2023-02-25 20:32:07",,,,,
,,,,,,2,3.52,ch_3LTtfDFbDFTkDvDo0vWlIprT,,Charge,wallet,,USD,"2022-08-06 20:32:06","2023-02-25 20:32:07",,,,,
,,,,,,2,7.91,ch_3LmcbMFbDFTkDvDo1jmpS3Vv,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-02-25 20:32:07",,,,,
,,,,,,2,217.16,ch_3MfUPYFbDFTkDvDo1cqb3b8c,,Charge,stripe,,USD,"2023-02-25 20:32:07","2023-02-25 20:32:07",,,,,
,,,,,,2,-3.52,ch_3LTtfDFbDFTkDvDo0vWlIprT,,Refund,wallet,,USD,"2022-08-06 20:32:06","2023-03-04 20:32:02",,,,,
,,,,,,2,-7.91,ch_3LmcbMFbDFTkDvDo1jmpS3Vv,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-03-04 20:32:02",,,,,
1000785-63,1,"2023-02-25 19:58:00","2023-03-04 19:58:00",Adam,Test120821,,,,,,,,,,,,,,,
,,,,,,4,99.89,ch_3MfWipFbDFTkDvDo1Tj6zPcG,819,Charge,stripe,,USD,"2023-02-25 23:00:08","2023-02-25 23:00:08",,,,,
,,,,,,2,5.28,ch_3LTvyWFbDFTkDvDo1LwaM8bY,,Charge,wallet,,USD,"2022-08-06 23:00:06","2023-02-25 23:00:09",,,,,
,,,,,,2,11.82,ch_3LmcbRFbDFTkDvDo1v4dNTbL,,Charge,wallet,,USD,"2022-09-27 12:09:27","2023-02-25 23:00:09",,,,,
,,,,,,2,324.97,ch_3MfWioFbDFTkDvDo02uauyOF,,Charge,stripe,,USD,"2023-02-25 23:00:09","2023-02-25 23:00:09",,,,,
,,,,,,2,-5.28,ch_3LTvyWFbDFTkDvDo1LwaM8bY,,Refund,wallet,,USD,"2022-08-06 23:00:06","2023-03-04 23:00:03",,,,,
,,,,,,2,-11.82,ch_3LmcbRFbDFTkDvDo1v4dNTbL,,Refund,wallet,,USD,"2022-09-27 12:09:27","2023-03-04 23:00:03",,,,,
,,,,,,,,,,,,,,,,276.22,0.00,ch_3MfWioFbDFTkDvDo02uauyOF,tr_3MfWioFbDFTkDvDo0a0U1umv,"2023-03-05 00:00:08"
1000847-28,1,"2023-02-25 21:35:00","2023-03-04 21:35:00",Adam,Test081022v4,,,,,,,,,,,,,,,
,,,,,,4,97.93,ch_3MfYHYFbDFTkDvDo0Eqk9aAJ,873,Charge,stripe,,USD,"2023-02-26 00:40:06","2023-02-26 00:40:06",,,,,
